health_board,cancer_site,sex,year,incidences_all_ages,crude_rate
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,1994,48,15.8871482899802
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,1995,34,11.2732469272113
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,1996,49,16.2848046155789
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,1997,52,17.2917754330426
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,1998,59,19.676833030399
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,1999,49,16.3709319069463
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2000,60,20.0951168865966
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2001,37,12.4056167267948
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2002,50,16.7106155856569
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2003,53,17.652427042186
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2004,50,16.5352664162125
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2005,58,19.0817091947519
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2006,78,25.5026974006866
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2007,56,18.1612982733794
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2008,50,16.1314259535286
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2009,62,19.8964741522337
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2010,67,21.4214233416781
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2011,51,16.2321645113959
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2012,71,22.5712823349515
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2013,74,23.4984043313275
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2014,68,21.5716877942315
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2015,90,28.4807422714341
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2016,59,18.5980828213607
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2017,95,29.8484953216411
NHS Lanarkshire,"Lip, oral cavity and pharynx",Male,2018,82,25.7035564945364
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,1994,23,7.03538185299723
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,1995,22,6.73233755940523
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,1996,42,12.8768786446165
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,1997,18,5.51759653494938
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,1998,22,6.75540816483196
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,1999,18,5.53116040672466
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2000,23,7.07518149378615
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2001,28,8.60828609023943
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2002,28,8.58687618644562
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2003,33,10.0936569013085
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2004,23,6.99777288271733
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2005,31,9.39297163322567
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2006,22,6.63970543852236
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2007,34,10.2046329033381
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2008,30,8.96496491710396
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2009,36,10.7229981502828
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2010,35,10.3953500114349
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2011,29,8.59440059982989
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2012,41,12.1423557947172
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2013,36,10.661138668838399
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2014,30,8.87384935753331
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2015,40,11.8172928354708
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2016,29,8.54819264678573
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2017,42,12.358175227155
NHS Lanarkshire,"Lip, oral cavity and pharynx",Female,2018,33,9.7008036968881
NHS Lanarkshire,Mouth (IARC definition),All,1994,20,3.17939750417296
NHS Lanarkshire,Mouth (IARC definition),All,1995,19,3.02364811101563
